exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag5, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-51.35208991434337,-45.9439688586649,0.10025527572105938,0.08124962572943702
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.838297661265145,-45.202765327826455,0.10030458562193821,0.07819501122606025
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-51.77631524412471,-47.9133716329258,0.10033080930836148,0.07726721668156324
"tmean_lag5, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.72846513979432,-45.86552152859541,0.10037808031980369,0.07480374112121811
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.420509752241145,-44.01238869656268,0.10038031334709473,0.07523146471409872
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,1)",0,0,1,-47.967945367144836,-41.78723558922658,0.10038143615228456,0.07430691848250509
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-45.79032488691978,-38.83702638676175,0.10052041281415819,0.07351606414620394
"tmean_lag5, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-47.71942393684543,-43.08389160340674,0.10054331972589776,0.07500481802094786
"ppt_lag3, tmean_lag4, tmean_lag0","ARIMAX(0,0,1)",0,0,1,-52.03601985926932,-48.17307624807041,0.1005750334900978,0.07565671674515224
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.256347115154554,-41.0756373372363,0.10060198908325335,0.07450133255928156
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.9505969421586,-42.54247588648013,0.10067091271697973,0.07710015428105543
"ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.769678608494836,-43.67932371953571,0.10073183736744941,0.07841936675380959
"tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,2)",0,0,2,-47.26440042764484,-41.856279371966366,0.10075429677187213,0.08523681868014217
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,1)",0,0,1,-50.31508769691621,-44.906966641237744,0.10078303827551348,0.08143632177751547
"tmean_lag4, tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.94446288308329,-43.3089305496446,0.10084407683237773,0.07781013684863217
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-45.20254987924595,-39.0218401013277,0.10089973560447099,0.07801251146689504
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-47.80724039762536,-41.62653061970711,0.10102580710123259,0.07357915331489892
"tmean_lag4, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.81927853052636,-43.18374619708767,0.10120519507627435,0.07898690279961032
"ppt_lag3, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-52.101655445799864,-48.238711834600956,0.10141519352347422,0.0791808385196866
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,1)",0,0,1,-48.018103328298494,-43.382570994859805,0.10142136006500271,0.07899745452638127
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-45.89732228268785,-40.48920122700939,0.10146169125533287,0.07886672301209324
"ppt_lag3, tmean_lag0, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.20575581213628,-45.5702234786976,0.10160065049355187,0.07900802567363857
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.874804828949024,-41.69409505103077,0.1016191222466255,0.08490285939215955
"ppt_lag3, tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.94320933781643,-45.30767700437774,0.10163453295628745,0.07721333364642993
tmean_lag0,"ARIMAX(1,0,3)",1,0,3,-55.2268595647935,-50.59132723135481,0.10164863512384543,0.07858112400733838
"tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.772180957850594,-44.909237346651686,0.10171569890817891,0.08046744722614274
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.6432970102639,-44.23517595458543,0.1017636543048805,0.07441276763734106
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-45.70058375056003,-41.06505141712134,0.10177466539278025,0.07717138811103955
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.33053450477637,-43.9224134490979,0.1018976266927883,0.07657887927404908
"tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-46.236037587224644,-41.600505253785954,0.10219899462511162,0.08067672455498247
"ppt_lag3, tmean_lag4, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-53.31098504309165,-49.44804143189274,0.10240316553906059,0.07604904823612918
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-48.807474704736364,-43.3993536490579,0.10283165775299428,0.07662664893589696
"tmean_lag0, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.24386759129045,-42.60833525785176,0.10285809444149956,0.08190127151174595
"tmean_lag0, tmean_lag6","ARIMAX(0,0,3)",0,0,3,-56.97400023444831,-52.33846790100962,0.10292509483992811,0.0808947001837382
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.126679234036615,-40.94596945611836,0.10337089439424359,0.07555920587192373
"ppt_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-52.54457317563165,-49.45421828667252,0.10373005428878547,0.08072529893568248
"ppt_lag3, tmean_lag0, tmean_lag3","ARIMAX(0,0,1)",0,0,1,-48.98235767211074,-45.11941406091183,0.10393294607249999,0.07766404007717052
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-50.53527088239224,-45.89973854895355,0.103987227097087,0.07800944230130649
"tmean_lag5, tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.18800772116271,-44.55247538772403,0.10406866501650758,0.07507115378813264
"tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.773803889914575,-45.91086027871567,0.10408337219909668,0.08353287881915553
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.7906207691623,-43.38249971348384,0.1044601111724697,0.07709059210424163
"ppt_lag3, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.662172878265295,-44.026640544826606,0.1048725223149946,0.08099747730911878
"tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,1)",0,0,1,-48.38391387697084,-44.52097026577193,0.10518353227595084,0.08375313530070833
ppt_lag3,"ARIMAX(0,0,0)",0,0,0,-54.399401572902605,-52.08163540618326,0.1053464162478407,0.08127304990405711
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.67233564698476,-43.2642145913063,0.1057498128715005,0.07387974356863557
"ppt_lag3, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-52.40363099628131,-49.31327610732218,0.10583567310652699,0.0817128670068597
"tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.12166279163428,-42.48613045819559,0.10605490763655673,0.08493512935504263
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-50.30183589311106,-45.66630355967237,0.10653622520021479,0.07575944099861874
"ppt_lag4, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.544365754612,-45.454010865652876,0.10653812128238316,0.08440029932911264
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-50.475026388707924,-45.83949405526924,0.10704453732329021,0.08209198169900551
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.27596162817443,-45.64042929473574,0.1073787489934393,0.07616600979902585
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-52.03916609061462,-48.17622247941571,0.10743439962952844,0.07699823270182518
ppt_lag4,"ARIMAX(0,0,0)",0,0,0,-49.90680094529555,-47.589034778576206,0.1075138387868379,0.08314984872347145
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-43.33729546414568,-37.92917440846722,0.108016084005592,0.07793935720419534
"tmean_lag4, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.5704707588492,-43.70752714765029,0.10969674791646293,0.07999847567848975
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-45.53617187035205,-40.90063953691336,0.10979383118436184,0.08043916936001168
"tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-45.58524533424841,-40.94971300080972,0.11011130463066597,0.08099651805190378
"tmean_lag4, tmean_lag0, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.605219065936055,-46.51486417697693,0.11037223643461706,0.08119116696313869
"tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-47.605512276885726,-43.74256866568682,0.11047905648499307,0.08114635693907378
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-47.59094895987599,-43.72800534867708,0.11066251318853898,0.08148843050879134
"tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-45.59618190018366,-40.960649566744976,0.11070797559981259,0.08144844942917043
"tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-45.504983371756566,-41.64203976055766,0.11547283263648991,0.09136184998117601
"ppt_lag3, tmean_lag0","ARIMAX(0,0,1)",0,0,1,-49.63399133293649,-46.54363644397736,0.11635869051031619,0.08862992586040969
"ppt_lag3, tmean_lag0, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.9595776038659,-44.096633992666995,0.11729939690541766,0.09089120930248745
"tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,2)",0,0,2,-53.580254816498794,-48.944722483060104,0.11901178821945566,0.09968557543462356
