exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,22.828653602750432,29.00936338066868,0.7396638290532154,0.6924499507405764
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(0,0,0)",0,0,0,14.535356223115377,20.716066001033624,0.7549078962670465,0.7022937746362063
"twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(2,0,0)",2,0,0,18.457441815166597,23.86556287084506,0.7575651552008912,0.6659386119560704
"ppt_lag3, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(0,0,1)",0,0,1,8.808174956494259,14.216296012172727,0.7599518967117644,0.6740225462813498
"twbs_lag4, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,20.862633124798627,26.270754180477095,0.7602090250728403,0.7093923976329055
"twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(1,0,1)",1,0,1,16.955779328466456,23.136489106384705,0.7655408907325003,0.7267150685514561
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,21.79574295364882,27.97645273156707,0.7753496457387531,0.6914608991645643
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, ppt_lag4, twbs_lag1","ARIMAX(3,0,1)",3,0,1,43.18217108508776,51.68064702972535,0.7882419890631378,0.6964074460883629
"ppt_lag3, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,14.69721780802048,21.65051630817851,0.8002641154938183,0.6430136884378275
"twbs_lag5, twbs_lag1","ARIMAX(1,0,2)",1,0,2,25.34197695612798,29.977509289566665,0.803448854499391,0.687732804436648
"twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,19.183064782395185,23.818597115833875,0.8152729714928952,0.7052493632085479
"ppt_lag3, ppt_lag2, twbs_lag3, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,21.9668778774979,28.14758765541615,0.8190054655652508,0.73799980238819
"twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(1,0,1)",1,0,1,19.924996674060104,26.878295174218135,0.8256865056823061,0.7769089200116381
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,30.940312788787576,37.89361128894561,0.8279291159155233,0.6539032009363575
"twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,21.17076566600991,26.578886721688377,0.8293593902889655,0.7243751047921876
"ppt_lag3, ppt_lag2, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,19.70932862083721,25.890038398755458,0.8375470475656255,0.7679978374133318
"ppt_lag3, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,0)",0,0,0,11.419456119494495,17.600165897412744,0.8385742573974433,0.7193543614269942
"ppt_lag3, twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(0,0,0)",0,0,0,12.522283220263432,17.9304042759419,0.8421678290968054,0.7818359625006615
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5","ARIMAX(2,0,2)",2,0,2,28.623208250707123,35.57650675086515,0.8503916035167794,0.7736935066722657
"ppt_lag3, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(0,0,0)",0,0,0,9.46151869026477,14.869639745943237,0.8521767992640402,0.7389964855154654
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,25.53812761198629,32.491426112144325,0.8632471650421946,0.7614197260036382
"twbs_lag4, twbs_lag3, twbs_lag5","ARIMAX(3,0,0)",3,0,0,14.67378578804703,20.85449556596528,0.8689781895776894,0.7666971555618676
"ppt_lag3, ppt_lag2, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,9.42283701711903,15.603546795037278,0.8793597250516745,0.7558194705858492
"ppt_lag3, twbs_lag4, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,15.536322933631258,21.717032711549507,0.8911744710457681,0.7215689762646904
"ppt_lag3, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,15.180218402342414,21.360928180260665,0.9031441461062575,0.7662883817331774
"ppt_lag3, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,0)",0,0,0,13.331292667441568,18.739413723120034,0.9136966655056704,0.7894102498006355
"ppt_lag3, twbs_lag4, twbs_lag3, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,27.84532405318822,34.02603383110647,0.9809368683803058,0.9018597540717983
"twbs_lag3, twbs_lag2, ppt_lag4","ARIMAX(1,0,1)",1,0,1,18.998666590213,24.406787645891466,0.9890359594418112,0.8604971087597582
"ppt_lag3, twbs_lag3, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,12.613498227971476,18.021619283649944,0.9898884224731588,0.8508048096955201
"twbs_lag4, twbs_lag5, ppt_lag4","ARIMAX(1,0,2)",1,0,2,20.65856558319596,26.066686638874426,1.0019115440208874,0.9268338919085446
"ppt_lag3, twbs_lag3, twbs_lag5, twbs_lag2","ARIMAX(2,0,2)",2,0,2,27.815847345382746,34.76914584554078,1.030093163101643,0.9130936200530835
"twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,24.803283728132747,30.983993506050997,1.035660483765254,1.0225510433024558
"ppt_lag3, twbs_lag4, twbs_lag3, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,31.459571856643567,36.867692912322035,1.0518807787492377,0.8645474156559669
"twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(1,0,1)",1,0,1,17.490453487037012,22.89857454271548,1.0639389561080788,0.9227694775873245
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag2","ARIMAX(2,0,2)",2,0,2,29.012430891132524,35.96572939129056,1.0708510184229743,0.9633904996722054
"ppt_lag4, twbs_lag1","ARIMAX(1,0,1)",1,0,1,16.82965358634454,21.465185919783227,1.0724106016486652,0.9279248221672995
"twbs_lag4, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(1,0,2)",1,0,2,27.77394221258786,33.95465199050611,1.1070583794686055,0.9882751601877788
"ppt_lag2, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(2,0,2)",2,0,2,34.715536100822945,43.214012045460535,1.1381084096378986,0.895800630651836
"ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2","ARIMAX(2,0,2)",2,0,2,28.900591442338893,35.85388994249692,1.1465286353534843,1.0420534038059142
"ppt_lag2, ppt_lag4","ARIMAX(2,0,2)",2,0,2,29.367479013781054,34.77560006945952,1.155804716306747,1.0374670934216907
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, ppt_lag4","ARIMAX(1,0,1)",1,0,1,48.18796957760229,55.141268077760316,1.208984650001479,0.9573585305879004
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,28.997470103859758,35.17817988177801,1.3220562143342511,1.2778470096102095
"ppt_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(3,0,0)",3,0,0,38.634636598049035,46.36052382044684,1.3477800919121625,1.0923271527612313
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,31.5313303432942,37.71204012121245,1.3975312748727162,1.3028923154374121
"ppt_lag2, twbs_lag3, ppt_lag4, twbs_lag1","ARIMAX(2,0,2)",2,0,2,31.641485382079885,38.59478388223792,1.419587116558117,1.2444748138322157
"ppt_lag3, twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(1,0,2)",1,0,2,27.89317142750796,35.61905864990577,1.4268481382538565,1.3746942272620801
"twbs_lag4, ppt_lag2, twbs_lag3, ppt_lag4","ARIMAX(1,0,2)",1,0,2,19.86857021650605,26.82186871666408,1.4865800333438168,1.3758227324550774
"twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4","ARIMAX(2,0,3)",2,0,3,28.686963701987526,37.18543964662512,1.5204319378192512,1.430263676533099
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,0)",0,0,0,30.20348049901742,37.15677899917545,1.5267933430238108,1.4204263789448235
"twbs_lag3, twbs_lag5, ppt_lag4","ARIMAX(2,0,1)",2,0,1,18.713581207821957,24.894290985740206,1.5328522529639095,1.395829898220446
"twbs_lag4, ppt_lag2, ppt_lag4","ARIMAX(2,0,3)",2,0,3,27.16783291237979,34.12113141253782,1.660211602002343,1.5672966257868892
"ppt_lag3, ppt_lag2, twbs_lag5, twbs_lag2","ARIMAX(1,0,3)",1,0,3,40.83889127124151,47.792189771399535,1.692037205987839,1.5066180638944888
"twbs_lag4, ppt_lag2, twbs_lag3, ppt_lag4, twbs_lag1","ARIMAX(1,0,0)",1,0,0,57.195411156016256,62.60353221169473,1.798533476906419,1.7135776019720068
"ppt_lag3, twbs_lag3","ARIMAX(1,0,2)",1,0,2,18.32525394771694,22.960786281155627,1.855174007111859,1.7273258809088117
"ppt_lag2, twbs_lag3, twbs_lag2","ARIMAX(1,0,2)",1,0,2,19.31494395032771,25.49565372824596,1.8850806842311825,1.7808228708638811
"twbs_lag3, twbs_lag1","ARIMAX(2,0,3)",2,0,3,26.12945293378457,32.31016271170282,1.9900572621565302,1.8230879459139255
"twbs_lag4, ppt_lag2, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(1,0,0)",1,0,0,60.185680759448964,65.59380181512743,2.1188364472934853,1.9650679551695114
twbs_lag1,"ARIMAX(1,0,2)",1,0,2,25.35545811857132,29.218401729770225,2.123329302663191,2.00016479079882
twbs_lag2,"ARIMAX(1,0,2)",1,0,2,25.272956916447136,29.135900527646044,2.243314582672306,2.133986453100093
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,1)",0,0,1,57.656469855055676,64.6097683552137,2.261280747366293,1.9245654259284497
"ppt_lag3, twbs_lag4, twbs_lag5, twbs_lag1","ARIMAX(0,0,3)",0,0,3,60.35077390954126,67.30407240969929,2.2892606492417653,1.957747811514969
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,1)",0,0,1,54.82302807779925,61.0037378557175,2.349591223564003,1.9805168877691228
"twbs_lag4, ppt_lag2, ppt_lag4, twbs_lag1","ARIMAX(1,0,3)",1,0,3,24.833256849333118,32.559144071730934,2.441334439579833,2.2698841444023077
"ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag1","ARIMAX(0,0,1)",0,0,1,52.0834594134558,56.71899174689449,2.4581996457139286,1.8128744070281755
twbs_lag5,"ARIMAX(0,0,1)",0,0,1,83.94495590977489,86.26272207649423,2.484171655995231,1.8061552780124877
"twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(3,0,1)",3,0,1,13.56362789976115,21.28951512215896,2.5566289588878215,2.4690870485732774
"ppt_lag3, twbs_lag3, twbs_lag1","ARIMAX(1,0,3)",1,0,3,28.40270326835418,34.58341304627243,2.6648617142335698,2.5345914891800616
"ppt_lag3, twbs_lag4, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(1,0,3)",1,0,3,46.85138577540952,54.57727299780733,2.738798219076113,2.100268781205813
"ppt_lag3, twbs_lag4, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,1)",0,0,1,58.71019993700929,65.66349843716732,2.925801751787507,2.3675777570809
"ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,2)",0,0,2,55.60942230951521,62.56272080967324,2.9535519620281483,2.0386160141237677
"ppt_lag3, twbs_lag4, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(1,0,0)",1,0,0,71.27334981251951,77.45405959043777,2.9874084763299296,2.551007485948364
"ppt_lag2, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,2)",0,0,2,56.32184886469069,62.502558642608946,3.000967370731978,2.5688366003379466
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,3)",0,0,3,57.9773518499002,66.47582779453779,3.23860114738304,2.3378853200978433
"ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(0,0,3)",0,0,3,50.87485721707387,57.828155717231894,3.3146985827369897,2.274725072434883
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(1,0,1)",1,0,1,64.29546022876511,71.24875872892314,3.330595769709852,2.907781908488848
"twbs_lag3, twbs_lag5","ARIMAX(0,0,1)",0,0,1,82.43461205541487,85.524966944374,3.355460705021519,2.3259684981141477
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(1,0,1)",1,0,1,66.26102546537734,73.98691268777516,3.371522667091616,2.932412167927951
"ppt_lag3, twbs_lag4, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(1,0,0)",1,0,0,72.61235659308929,78.02047764876775,3.4771076219657027,2.7134402470731116
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag1","ARIMAX(0,0,2)",0,0,2,67.19200150382954,72.60012255950801,3.5791761215126288,2.9903604243631836
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(1,0,0)",1,0,0,65.30850440101928,71.48921417893753,3.8570225941792278,2.735857244030319
"twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag2, twbs_lag1","ARIMAX(1,0,1)",1,0,1,60.43287690315515,66.6135866810734,3.947100512744144,3.2045717260932234
"twbs_lag4, ppt_lag2, twbs_lag5, ppt_lag4, twbs_lag1","ARIMAX(1,0,1)",1,0,1,61.96461765328794,68.14532743120618,4.10499876558933,3.1937445677325607
"twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag1","ARIMAX(1,0,1)",1,0,1,59.85779062069526,65.26591167637373,4.107328690090569,3.1946944023242048
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag1","ARIMAX(1,0,1)",1,0,1,61.74625227654306,67.92696205446131,4.10953054168641,3.1955201759751652
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2","ARIMAX(0,0,1)",0,0,1,63.707967298620545,69.8886770765388,5.751142290275525,4.826421988132447
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,63.1505641967026,69.33127397462084,5.823923210430847,4.776211456524006
"ppt_lag3, twbs_lag4, ppt_lag2, twbs_lag5, twbs_lag2, ppt_lag4","ARIMAX(0,0,2)",0,0,2,67.29619256654752,74.24949106670554,7.594472258482987,4.908836904888789
"twbs_lag4, twbs_lag3, twbs_lag2, twbs_lag1","ARIMAX(0,0,1)",0,0,1,68.31051525614645,72.94604758958513,7.932914166772871,7.5873822463342036
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag2, twbs_lag1","ARIMAX(0,0,1)",0,0,1,70.07907604317698,75.48719709885545,7.963362009665829,7.597009157437072
"twbs_lag4, twbs_lag3, twbs_lag2, ppt_lag4, twbs_lag1","ARIMAX(0,0,1)",0,0,1,69.03136607048233,74.4394871261608,8.049178507481324,7.595292391457708
"twbs_lag4, ppt_lag2, twbs_lag3, twbs_lag5, twbs_lag2","ARIMAX(0,0,3)",0,0,3,57.35736046039159,64.31065896054962,8.827370933617242,5.715242931390721
