exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(1,0,0)",1,0,0,21.056630199115034,27.237339977033283,0.41682135097412565,0.41168674905936387
"ppt_lag3, tmean_lag3, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.87160140560645,23.27972246128492,0.41684862293924124,0.3906467526573061
"ppt_lag3, tmean_lag4, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(1,0,0)",1,0,0,22.730853530299967,29.684152030457998,0.41686042280179075,0.3558916861399628
"tmean_lag4, ppt_lag2, tmean_lag2","ARIMAX(0,0,1)",0,0,1,12.267828769776798,16.903361103215484,0.41954467932104483,0.3777768522424605
"ppt_lag3, ppt_lag2, tmean_lag5","ARIMAX(0,0,0)",0,0,0,11.723306137470708,15.586249748669614,0.4207202240845708,0.3371542671932768
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.219503062974779,19.400212840893026,0.42161395598062984,0.38824142521874583
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5, ppt_lag4","ARIMAX(0,0,0)",0,0,0,11.248404155004922,16.65652521068339,0.42194948835915963,0.3832456390665677
"ppt_lag3, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.784818638428288,20.420350971866974,0.42313506722017985,0.39385871447892473
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,12.265247656435623,17.67336871211409,0.4237167642060911,0.36407697876736744
tmean_lag2,"ARIMAX(0,0,1)",0,0,1,10.812608761204217,13.902963650163342,0.4238481736848251,0.3728570642987976
"ppt_lag3, ppt_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.065565549537459,18.701097882976146,0.4239801025816637,0.3372810371415147
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,17.691285637458908,23.871995415377157,0.4244619583224475,0.32892255000966886
"ppt_lag3, tmean_lag4, tmean_lag5, ppt_lag4","ARIMAX(0,0,0)",0,0,0,17.106529686821023,21.74206202025971,0.4245483724660588,0.3865778925920549
"ppt_lag3, tmean_lag4, tmean_lag5","ARIMAX(0,0,0)",0,0,0,15.052005870239181,18.91494948143809,0.4247373239337758,0.3865599628719898
"ppt_lag3, ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,12.713023871673968,18.121144927352436,0.42490359184033827,0.3684984374533715
ppt_lag3,"ARIMAX(1,0,1)",1,0,1,10.802605606221734,14.66554921742064,0.4251479453523225,0.38220450682377827
"ppt_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.849200332643235,18.712143943842143,0.42555771305804274,0.38545257180864123
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag3, ppt_lag4","ARIMAX(0,0,0)",0,0,0,12.38171568394733,17.789836739625798,0.42589517843149727,0.3903825084880559
"tmean_lag4, ppt_lag2, tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,20.940789189100787,26.348910244779255,0.42637475400196867,0.4003717936033939
"ppt_lag3, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,16.82701422020416,21.462546553642845,0.4267911473334309,0.3977708909378279
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag3, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.341117668552599,18.749238724231066,0.4268085363785583,0.3948758478789056
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,11.86319072884597,17.271311784524435,0.4279662718575478,0.3906796579023557
"tmean_lag5, ppt_lag5","ARIMAX(0,0,1)",0,0,1,11.910212798344586,15.773156409543493,0.4286162558914831,0.3772040218176458
"ppt_lag3, ppt_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,12.283189864862507,16.146133476061415,0.4288675266150591,0.336604623620425
"ppt_lag3, ppt_lag2, tmean_lag5, tmean_lag2","ARIMAX(0,0,0)",0,0,0,11.187528477796645,15.823060811235331,0.4290081370155651,0.35987127601442115
"ppt_lag3, tmean_lag4, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.760921426124781,19.396453759563467,0.42943564442849397,0.4112398884361457
"ppt_lag3, ppt_lag4","ARIMAX(0,0,0)",0,0,0,13.306708839639631,16.397063728598756,0.4295340634981315,0.3860786807031382
"ppt_lag3, tmean_lag3, ppt_lag5","ARIMAX(0,0,1)",0,0,1,11.797068524751086,16.432600858189772,0.4315082564028073,0.40447893339244345
"ppt_lag3, tmean_lag4, tmean_lag3, tmean_lag5, tmean_lag2","ARIMAX(0,0,1)",0,0,1,12.277156290200036,18.457866068118285,0.4335320574136243,0.4252312466404571
"ppt_lag3, ppt_lag2, tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.790336649653533,20.198457705332,0.43421757632279645,0.34818673169749426
"ppt_lag3, ppt_lag2, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,10.318611365292442,14.954143698731128,0.43591882862126985,0.37256306755796187
"tmean_lag4, ppt_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.767787583027097,19.630731194226,0.43619336702897604,0.40335927976223385
"ppt_lag3, ppt_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,12.223590935415007,16.086534546613915,0.4363030237973449,0.35141251164733855
"ppt_lag3, tmean_lag4, tmean_lag3, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.765267349986592,19.400799683425276,0.43670960109970225,0.4305957631793089
"ppt_lag2, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(2,0,0)",2,0,0,28.33815668773544,36.06404391013325,0.4367646865091245,0.39332606161292993
"ppt_lag3, ppt_lag5","ARIMAX(0,0,0)",0,0,0,12.942040242768677,16.032395131727803,0.4370493140816237,0.3964092403118942
"ppt_lag3, tmean_lag4, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,16.121107489713452,20.756639823152135,0.4377368630844072,0.41744952288174675
"tmean_lag4, ppt_lag2, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(2,0,1)",2,0,1,31.226661511048896,38.17996001120693,0.43824972524864275,0.42215777534936594
"ppt_lag3, ppt_lag2, tmean_lag3, ppt_lag4","ARIMAX(0,0,0)",0,0,0,12.739467245116893,17.37499957855558,0.4382771975041614,0.3650227376668944
"ppt_lag3, tmean_lag3, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.888885626115147,20.524417959553833,0.4384101942592307,0.3804329600261305
"ppt_lag2, tmean_lag3","ARIMAX(0,0,1)",0,0,1,12.39179462855278,16.25473823975169,0.4385767127701317,0.39460331272147764
"ppt_lag3, tmean_lag3, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,16.617678444251055,21.25321077768974,0.4398689738716597,0.40031988283350106
"ppt_lag3, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,14.81624143047229,18.679185041671197,0.44005504134034124,0.40895436457819523
"tmean_lag4, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(3,0,1)",3,0,1,39.56124572688961,47.287132949287425,0.4404053476869821,0.4142884528302666
