exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"twbs_lag120, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,1)",3,1,1,-8145.0242731716335,-8102.390290545717,1.6003389728987258,1.412434504736271
"twbs_lag135, twbs_lag90","ARIMAX(2,1,0)",2,1,0,-8473.953501081021,-8452.636509768063,1.6100579337954286,1.4183066919879581
"twbs_lag120, twbs_lag0, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8424.513552125807,-8398.933162550258,1.6117247711641096,1.4220256433485332
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8052.313879430719,-8005.416498542211,1.6161821922821857,1.426854780694002
"twbs_lag135, twbs_lag90, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8340.884882053457,-8311.041094215316,1.6174191729049445,1.424048737284071
"twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8179.989973235004,-8145.882787134271,1.6290696404449239,1.4382383788387156
"twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8106.166417828754,-8067.7958334654295,1.6299563335410492,1.4392386007388376
"twbs_lag120, twbs_lag135, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8101.142574496877,-8067.035388396144,1.6328303283525538,1.4398463890866813
"twbs_lag120, twbs_lag135, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8294.99569669497,-8265.15190885683,1.6401686779746893,1.442755517308335
"twbs_lag120, twbs_lag150, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8092.223529306071,-8049.589546680155,1.6462113929498636,1.4519772595129756
"twbs_lag90, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8462.222802347233,-8440.905811034274,1.6628835539992524,1.464644693348365
twbs_lag105,"ARIMAX(3,1,0)",3,1,0,-8201.49427561611,-8175.913886040561,1.6653000058794063,1.465359239510502
"twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8092.264692732548,-8053.894108369223,1.6684844861765085,1.4702569331083004
"twbs_lag120, twbs_lag135, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8038.215822491468,-7999.845238128144,1.6691579270739532,1.4726439159213642
"twbs_lag150, twbs_lag165","ARIMAX(2,1,0)",2,1,0,-8581.912538783354,-8560.595547470395,1.6726246333871144,1.4724484276896013
"twbs_lag120, twbs_lag135, twbs_lag150","ARIMAX(2,1,0)",2,1,0,-8337.375770040533,-8311.795380464984,1.6736082256185982,1.472246206202746
twbs_lag165,"ARIMAX(2,1,0)",2,1,0,-8673.48755316055,-8656.433960110184,1.6737928044406563,1.4735553816932718
"twbs_lag135, twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8070.45522726192,-8027.821244636004,1.680438241789061,1.4803991729863009
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7980.1817322814595,-7937.547749655543,1.6843937627903063,1.4768123315070305
"twbs_lag120, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8050.345038512886,-8011.974454149562,1.6878636339501554,1.4870787829126744
"twbs_lag105, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8202.609460793587,-8177.029071218037,1.6941449555307806,1.492392753397387
"twbs_lag120, twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8117.864603760728,-8083.757417659995,1.6942373381066014,1.4927511488545502
"twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8018.858096828611,-7976.224114202695,1.7015866083715712,1.5002682965897813
"twbs_lag120, twbs_lag105, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8143.212995856009,-8109.105809755276,1.7095937840387938,1.504183437404623
"twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8191.2247445877,-8152.854160224376,1.7215115859711723,1.5152667728423326
"twbs_lag150, twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8309.784520161524,-8284.204130585975,1.7276031373358696,1.520350514049891
"twbs_lag120, twbs_lag105, twbs_lag150","ARIMAX(3,1,0)",3,1,0,-8122.318378653759,-8092.474590815618,1.7338242408641575,1.524300203951767
"twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8392.820490583028,-8371.50349927007,1.7341412783331507,1.5261019315281372
"twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8228.274530753357,-8198.430742915216,1.7347329804622604,1.5253640207721462
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8030.463381827189,-7992.092797463864,1.7356084925283635,1.5252856270924657
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8061.178541362571,-8022.807956999247,1.7421985273560505,1.532065222064615
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8241.98974029682,-8212.145952458679,1.7596523208891603,1.5461594764160158
"twbs_lag135, twbs_lag150, twbs_lag165","ARIMAX(2,1,0)",2,1,0,-8456.298123899765,-8430.717734324217,1.7765216887289585,1.5595186842784639
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150","ARIMAX(3,1,0)",3,1,0,-8047.336600071669,-8013.229413970936,1.7793189590546985,1.5622042519620547
"twbs_lag120, twbs_lag135, twbs_lag105","ARIMAX(3,1,0)",3,1,0,-8070.233641425613,-8040.389853587472,1.7802365950449042,1.563349272477901
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8000.592507761239,-7949.4317286101395,1.7823877081901776,1.5671547396599799
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7981.004736402225,-7942.6341520389005,1.7894690563620739,1.5720725752247704
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90","ARIMAX(3,1,0)",3,1,0,-8010.264046098258,-7976.156859997525,1.7969443136868526,1.5772919898519042
"twbs_lag135, twbs_lag165","ARIMAX(2,1,0)",2,1,0,-8553.796361677476,-8532.479370364517,1.7996403705577242,1.5790722087942906
"twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8061.250877286503,-8027.14369118577,1.8000141828638379,1.5814417842164417
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag90","ARIMAX(3,1,0)",3,1,0,-8027.25618115285,-7993.148995052117,1.8070287779552745,1.5862080783362236
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7991.396361473337,-7953.025777110012,1.8143369059236962,1.5937712452051596
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8044.485401781684,-8006.11481741836,1.8157397888854423,1.594719956500434
"twbs_lag135, twbs_lag150, twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8418.947124192346,-8389.103336354205,1.8252389368283006,1.6015942736894935
"twbs_lag105, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8072.0299183894895,-8042.1861305513485,1.8357454125770516,1.6127638737265853
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8124.298969222159,-8085.928384858835,1.8379432382156264,1.6040027262536196
"twbs_lag135, twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8494.966813862611,-8469.386424287062,1.8384234176662682,1.611695140331345
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90","ARIMAX(3,1,0)",3,1,0,-7963.733769916922,-7925.363185553598,1.8477776790549707,1.6199380267071666
"twbs_lag120, twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8065.714993661519,-8023.081011035602,1.8505597100915516,1.6264335694630956
"twbs_lag105, twbs_lag150, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7998.616589912952,-7964.509403812219,1.855000230970597,1.6290071959763435
"twbs_lag150, twbs_lag90, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8280.859958487317,-8255.279568911768,1.8556808848165829,1.6274873922019417
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8033.002571418854,-7994.63198705553,1.8574431252167225,1.630027093055396
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8063.545643050452,-8029.438456949719,1.8608367349511419,1.6322866315412325
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7960.467123637021,-7917.833141011105,1.8620560067005312,1.6335918199494948
"twbs_lag120, twbs_lag105, twbs_lag90, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(1,1,1)",1,1,1,-6368.691696311325,-6326.057713685409,1.8622642052675416,1.5881302017164776
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7968.327574945588,-7925.693592319672,1.8707688849104194,1.639736156291659
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7985.511967505936,-7947.141383142612,1.873081229370329,1.6440954441254239
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7999.513254740149,-7965.406068639416,1.8756946539388053,1.6443006688936932
"twbs_lag135, twbs_lag105, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7986.887435082999,-7948.516850719675,1.875877237940815,1.644983455749891
"twbs_lag135, twbs_lag105, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8041.131519615688,-8011.287731777547,1.876942238451472,1.645783845650366
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag165","ARIMAX(1,1,1)",1,1,1,-6339.887540940776,-6297.253558314859,1.8792506710331307,1.5969050169927443
"twbs_lag120, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8275.750232214621,-8245.90644437648,1.890661138296886,1.6579453730256335
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8019.083760879785,-7984.976574779052,1.911234263000995,1.674383117585037
"twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8059.1880456669605,-8025.080859566227,1.9130738563953629,1.6761788965284419
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7987.873046925357,-7949.502462562033,1.9192787882476976,1.6822189996889987
"twbs_lag120, twbs_lag105, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8121.8757000122605,-8087.768513911527,1.9198666808724205,1.6823791019578742
"twbs_lag120, twbs_lag135, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8259.861408775683,-8234.281019200134,1.9296165658754552,1.688371292621282
"twbs_lag105, twbs_lag150, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7954.118891364538,-7920.011705263805,1.936655403581054,1.696299377271947
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7960.3016593551265,-7921.931074991802,1.9387917206427105,1.6978699218258235
"twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8023.409823574009,-7989.302637473276,1.941333894142273,1.6998381394455582
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7942.88434111484,-7900.250358488924,1.9465637186158524,1.7041585217858208
"twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7928.040132698148,-7885.406150072232,1.9476869561958727,1.7055662511983576
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7927.696855514064,-7885.0628728881475,1.9511129711777266,1.7097166250108413
"twbs_lag105, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8016.918721074042,-7987.074933235901,1.9542537259684738,1.7117954966698936
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7924.061518069482,-7881.427535443566,1.96795304706501,1.7211631279861073
"twbs_lag120, twbs_lag105, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7953.799354790383,-7919.69216868965,1.9775480481174452,1.7306188551657622
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7902.73562626653,-7860.1016436406135,1.980474995624244,1.731997455141296
"twbs_lag135, twbs_lag105, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7916.072353902055,-7881.9651678013215,1.9815044579268644,1.7334954149856365
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7897.3803448641065,-7850.482963975599,1.988460498605132,1.7401309612168534
"twbs_lag135, twbs_lag90, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8273.909420724958,-8248.32903114941,1.9891661791515585,1.7378317374824463
"twbs_lag105, twbs_lag90, twbs_lag165","ARIMAX(3,1,0)",3,1,0,-8057.096701351144,-8027.252913513003,1.9916982080496661,1.7409178290113934
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7871.296969216448,-7824.39958832794,1.9958226761096682,1.7466028121603439
"twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7923.861376331317,-7885.490791967993,1.9990518760542972,1.74856859625982
"twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8295.637595614524,-8270.057206038975,1.9999162487186763,1.7488971361335601
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag165","ARIMAX(3,1,0)",3,1,0,-7959.998118636417,-7925.8909325356835,2.008373053511011,1.7538790195818978
"twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7860.593618326042,-7813.696237437534,2.0215765526666214,1.7661176510759904
"twbs_lag120, twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-7874.2447469950075,-7831.610764369091,2.027894350992356,1.7722850477718801
"twbs_lag105, twbs_lag150, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,1)",3,1,1,-8010.385468358624,-7967.751485732708,2.0453774958227013,1.7862697505839016
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag0, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8120.20583311371,-8086.0986470129765,2.047965183180521,1.7876423858990869
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag165","ARIMAX(3,1,0)",3,1,0,-7884.167949974744,-7841.533967348828,2.0542267917792327,1.7912790437967956
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(2,1,0)",2,1,0,-8190.063686347457,-8155.956500246724,2.0620524567860175,1.7982743193934967
"twbs_lag105, twbs_lag165","ARIMAX(3,1,1)",3,1,1,-8033.646107555123,-8003.802319716982,2.0736496485421236,1.8080766986607755
"twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag165","ARIMAX(2,1,0)",2,1,0,-8186.40361779552,-8156.559829957379,2.084732409402271,1.8166427593407426
"twbs_lag165, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8339.396424272492,-8318.079432959534,2.1407861850184706,1.8651007631653178
"twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8311.452186400642,-8285.871796825093,2.156532693412267,1.8776472226177747
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag150, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7767.548493114019,-7720.6511122255115,2.172885068104255,1.8930675531596959
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-7778.346300732192,-7735.712318106275,2.192640424866509,1.9096682277110257
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(1,1,1)",1,1,1,-6430.2477936661735,-6387.613811040257,2.3956481908778797,2.0371172690029686
